from_stop,to_stop,departure_ts,arrival_ts,user_id
A,B,17930,18003,-1114282181279808207
A,B,17941,18003,-6186009050816745534
A,B,17941,18003,-7741145101761188619
A,B,17941,18003,2962564761108038408
A,B,17929,18003,8540197882084554523
A,B,17942,18003,7808353413492799145
A,B,17936,18003,-6974687391233920649
A,B,17941,18003,-4115926985560085471
A,B,17935,18005,604176698095650353
A,B,17942,18005,286724084783016578
A,B,17891,18005,1973147127826902200
A,B,17905,18005,-8766335033425026190
A,B,17942,18007,-6287589380236625001
A,B,17948,18007,3240536574077019895
A,B,17941,18010,347336957153386024
A,B,17934,18010,4916147389988718301
A,B,17941,18010,-8672357564685808135
A,B,17947,18012,4767910413404954166
A,B,17941,18012,-47361661312539840
A,B,17942,18012,3472896905834728172
A,B,17942,18012,3323220205280499606
A,B,17915,18012,4447206667096248218
A,B,17942,18012,-4215322640305428283
A,B,17933,18012,-2879520276141409541
A,B,17941,18012,1135081787548165208
A,B,17945,18014,-587792491208418989
A,B,17942,18014,-1702837795897470973
A,B,17941,18014,-2316580842632092366
A,B,17691,18014,8663421436231051294
A,B,17942,18014,3275960329658183218
A,B,17929,18016,-6367140290000076782
A,B,17941,18016,-2178444389803657804
A,B,17945,18018,-8403104967686043076
A,B,17796,18018,-5869244767741876127
A,B,17904,18018,-4155664545990667040
A,B,17940,18018,-1312621912530286551
A,B,17913,18018,-1222603598345531853
A,B,17935,18020,3880087566059902667
A,B,17929,18025,-8183780909921484895
A,B,17948,18025,7450443871298662630
A,B,17941,18025,-57685010592592858
A,B,17910,18027,-8898037308250512735
A,B,17942,18027,-404819401986495596
A,B,17900,18027,-9196147036697562582
A,B,17904,18027,-9061366162431500320
A,B,17886,18027,-4668486037618605152
A,B,17936,18031,-7087834371859734181
A,B,17919,18031,-4672895625916761973
A,B,17947,18031,-4975617483997587725
A,B,17911,18035,-1347010138092217637
A,B,17903,18035,1145379790803751232
A,B,17921,18045,3158095083612505466
A,B,17930,18045,-2982342982104216895
A,B,17922,18047,-272681303318631628
A,B,17939,18047,6657198926498398474
A,B,17913,18047,-7630376434471673780
A,B,17934,18047,8129830957197123465
A,B,17931,18047,403971991982742679
A,B,17948,18051,7870146027382375490
A,B,17935,18051,2385567751480994939
A,B,17930,18055,3157265131962992603
A,B,17936,18055,-1151410927349523057
A,B,17671,18072,-6534363134276192549
B,C,27128,27374,-5500665973570779735
A,B,27252,27380,-2161058471723562451
A,B,27331,27384,7715181057433847407
A,B,27331,27386,5240022128603599011
A,B,27331,27388,-5010579625285331115
A,B,27273,27388,7858987456563263792
A,B,27271,27388,-854057713304557356
A,B,27331,27390,-8417374633620249830
A,B,27331,27390,318346791949474311
A,B,27331,27390,-4974682391340921030
A,B,27335,27392,3202296144606427589
A,B,27306,27392,-109324954057665116
A,B,27233,27392,-293672309583171544
A,B,27331,27392,-3248247798608342897
A,B,27335,27392,-8108209501455493682
A,B,27323,27396,2378731302493732256
A,B,27331,27396,8608429485505051679
A,B,27331,27396,1160334954822489662
A,B,27325,27400,2229179286343774175
A,B,27285,27400,-6725818288127116067
A,B,27331,27400,3125843617739592087
A,B,27331,27404,-3199260425712930234
A,B,27331,27404,6887606143772413877
A,B,27285,27404,-1703243773128568898
A,B,27275,27404,-2493518464717452990
A,B,27338,27404,6367205291058207759
A,B,27335,27404,-6904931846955572195
A,B,27331,27407,-1296075594476304411
A,B,27335,27407,3980175458961601630
A,B,27335,27407,-3437267983881439563
A,B,27323,27409,-7631990471064078197
A,B,27331,27409,3384351363479783886
A,B,27289,27411,-1414021852245541539
A,B,27325,27417,-5518752462826916690
A,B,27338,27422,3971496612797394018
A,B,27309,27426,9016212830124337978
A,B,27073,27432,2519615206282106140
A,B,27120,27432,7787091250094553015
A,B,27307,27435,8680041995435809954
A,B,27331,27437,-1570350111426462403
A,B,27325,27437,-963954485743934132
A,B,27335,27445,4780994394481450648
A,B,27307,27445,9050806774946233806
B,C,27424,27513,318346791949474311
B,C,27439,27515,-1296075594476304411
B,C,27413,27517,-4991441663325522045
B,C,27426,27517,-5518752462826916690
B,C,27428,27517,3202296144606427589
A,C,27307,27517,7173892549447006401
B,C,27424,27519,-3248247798608342897
B,C,27451,27521,-8108209501455493682
B,C,27407,27521,-2391236248255809823
A,C,27307,27521,-7620836414373033439
B,C,27451,27521,-416462280930238107
B,C,27430,27521,-8417374633620249830
A,C,27145,27521,-5054610156461738956
B,C,27396,27521,8608429485505051679
B,C,27437,27525,2378731302493732256
B,C,27451,27525,-2042592561874848329
B,C,27447,27527,1772124450462765912
B,C,27451,27527,-5104966312158485143
B,C,27451,27527,6887606143772413877
B,C,27400,27529,1381451767613473454
B,C,27451,27529,2229179286343774175
B,C,27457,27529,-6904931846955572195
B,C,27451,27529,-1538111994574789230
B,C,27400,27529,-6420892315897131647
B,C,27455,27529,-109324954057665116
B,C,27409,27529,-7631990471064078197
B,C,27392,27529,7858987456563263792
B,C,27455,27529,3980175458961601630
A,C,27283,27529,4156188324866191851
B,C,27451,27533,-4100252688717480438
B,C,27451,27533,-1703243773128568898
B,C,27415,27533,7715181057433847407
B,C,27302,27533,-6552918914026021489
B,C,27451,27535,856024294006794350
B,C,27451,27535,-2493518464717452990
B,C,27531,27535,2229179286343774175
B,C,27435,27535,-421505645241974852
B,C,27411,27537,-1414021852245541539
B,C,27424,27539,346639624302733252
B,C,27451,27539,-8705532273156680745
B,C,27430,27541,-5010579625285331115
B,C,27422,27545,-8559482361081603907
B,C,27396,27545,-4974682391340921030
B,C,27451,27545,5380739795465391995
B,C,27457,27545,3971496612797394018
B,C,27451,27545,5240022128603599011
B,C,27432,27551,7787091250094553015
B,C,27445,27552,6646707520209148438
B,C,27547,27552,7715181057433847407
B,C,27449,27554,5198287274112207466
B,C,27445,27556,-963954485743934132
B,C,27437,27556,2814242412250754316
B,C,27426,27556,9016212830124337978
B,C,27451,27558,-293672309583171544
B,C,27554,27560,5240022128603599011
B,C,27545,27560,-8417374633620249830
B,C,27554,27562,3971496612797394018
B,C,27558,27562,-963954485743934132
A,C,27320,27564,-8425653142625400442
B,C,27449,27564,286772084959016740
B,C,27445,27566,4780994394481450648
B,C,27384,27566,-2286946306361787855
B,C,27435,27566,8680041995435809954
B,C,27554,27568,346639624302733252
B,C,27447,27570,6367205291058207759
B,C,27558,27572,3202296144606427589
B,C,27447,27574,-8778207993465117669
B,C,27574,27576,286772084959016740
B,C,27558,27576,-2042592561874848329
B,C,27527,27576,-5518752462826916690
B,C,27572,27578,6887606143772413877
B,C,27108,27580,-4114205493949629017
B,C,27451,27580,2565903369457766713
B,C,27582,27584,-5010579625285331115
B,C,27584,27586,318346791949474311
B,C,27430,27586,2761631501305725283
B,C,27572,27590,-5104966312158485143
B,C,27396,27593,3176535840708889431
B,C,27632,27634,921948432461025275
B,C,27636,27638,-7664483778961582196
B,C,27636,27640,-8601751920866806248
B,C,27640,27643,3861839806798581827
B,C,27629,27649,2408764485627784627
B,C,27666,27668,8608429485592051934
B,C,27666,27668,2228353010924814557
A,B,27644,27709,-8820584574049471843
A,B,27644,27711,1701041160399666064
A,B,27644,27711,5303370672857366689
A,B,27642,27732,-7367313966969507593
A,B,27608,27736,-7783595936032774959
B,C,27756,27830,-5282625218218770143
B,C,27758,27830,-8820584574049471843
B,C,27756,27834,-7405648945760300848
B,C,27760,27840,5303370672857366689
A,C,27636,27842,-2669976304834026076
B,C,27732,27860,-7367313966969507593
B,C,27745,27864,-7783595936032774959
B,C,27764,27866,4712481510669110395
B,C,27766,27870,1701041160399666064
B,C,27877,27883,-8820584574049471843
B,C,27568,27892,2420591090069035154
B,C,27871,27898,4712481510669110395
A,B,27906,27964,2782888225630583187
A,B,27836,27964,2748278510569850825
A,B,27909,27971,734599479588643877
A,B,27897,27977,-3362839294447802214
A,B,27912,27977,-9184979413873292767
A,B,27909,27977,1010225460194585308
A,B,27914,27981,-1854843278719005898
A,B,27920,27981,7844330708668131247
A,B,27867,27999,-4616820092309955172
A,B,27897,28016,-4938209750724530414
A,B,27891,28031,-1011795210411209820
B,C,27999,28114,-4616820092309955172
B,C,27979,28116,-3362839294447802214
B,C,28046,28116,-9184979413873292767
B,C,28042,28118,-5884012075987226504
B,C,28042,28118,2782888225630583187
B,C,28018,28127,2748278510569850825
B,C,28007,28127,1010225460194585308
B,C,28046,28136,734599479588643877
B,C,28016,28136,-4938209750724530414
B,C,27983,28144,-1854843278719005898
A,C,27844,28146,21674637412668880
B,C,28046,28151,-1541179116821992389
B,C,27981,28155,7844330708668131247
B,C,28033,28161,-1011795210411209820
B,C,28163,28166,-1541179116821992389
B,C,27997,28183,6579790886622711332
B,C,28247,28249,6019624559069329124
B,C,28245,28251,-8552157239450311206
A,B,28233,28286,3718260976747583309
A,B,28233,28288,1002108087851671307
A,B,28239,28294,9011234095865598819
A,B,28237,28296,-2938301379109176790
A,B,28234,28304,-5818039828017806630
A,B,28233,28304,-1734140076285510897
A,B,28199,28326,6511259008673515569
A,B,28228,28343,-2746369943050348150
A,B,28232,28351,-5421529984771944477
B,C,28320,28420,1002108087851671307
B,C,28351,28425,-5818039828017806630
B,C,28351,28431,-2938301379109176790
B,C,28328,28436,6511259008673515569
B,C,28347,28438,3718260976747583309
B,C,28359,28446,9011234095865598819
B,C,28351,28448,-5421529984771944477
B,C,28309,28450,-1734140076285510897
B,C,28440,28465,3718260976747583309
B,C,28347,28465,-2746369943050348150
B,C,28474,28481,9011234095865598819
B,C,10028,10285,2517266643951711745
B,C,10186,10301,-3912647004235143816
A,B,10244,10301,2561997979914037120
A,B,10239,10301,-9108535334390306759
A,B,10245,10301,50839945370985838
A,B,10239,10303,-6539395113338561222
A,B,10211,10303,4926928401716008977
B,C,10229,10303,5324105666200778125
A,B,10223,10303,-2734033075495509467
B,C,10215,10303,2015349586051279080
B,C,10223,10305,-3202562287795941784
A,B,10245,10305,8502264487475186117
B,C,10172,10305,-7958796039137443742
A,B,10245,10305,-8611358365058500166
B,C,10236,10305,-6564510899687873704
A,B,10245,10305,7730211904425185225
A,C,9938,10305,-3331171614495092898
A,B,10245,10305,-342968074346602729
A,B,10251,10307,3553926277168396102
B,C,10233,10307,-312544912174286140
B,C,10236,10307,530773179713530627
A,B,10234,10307,2837073498216811358
B,C,10229,10307,2606505102013678469
A,B,10245,10307,-1033389824671938034
B,C,10207,10307,-7081758547887751570
B,C,10229,10307,-8095932407859310658
B,C,10236,10307,-3074175601727540226
A,B,10250,10307,-2833781434750858200
B,C,10180,10309,-5466191835920983002
B,C,10186,10309,-6725047122747592250
A,B,10245,10309,7918069462943527650
B,C,10231,10309,-7240847881257723602
A,B,10179,10309,599576845871559041
B,C,10229,10309,-4092819781439867991
A,B,10251,10309,399097387622984454
B,C,10229,10309,-6038667325383828013
B,C,10191,10309,-6497231408189392270
B,C,10231,10309,4372300819564345672
A,B,10193,10309,7754044046068227385
B,C,10225,10309,561273055773544744
A,B,10238,10309,7033840989155810721
A,B,10208,10311,2975317818572291692
A,B,10233,10311,4220321720406128242
A,B,10191,10311,8625805890702627768
A,B,10251,10311,-3993856882080669029
B,C,10178,10311,8052923733470727950
A,B,10233,10311,-740795319324509223
A,B,10203,10311,9119785772451223162
B,C,10195,10311,2420588089966034911
B,C,10186,10311,1061679620675822864
A,B,10184,10311,-1312175190802983855
A,B,10245,10311,-3314372755396850722
B,C,10233,10311,-89271564093365995
A,B,10216,10311,-2073909249840606050
A,B,10239,10311,3192438564065304958
A,C,10071,10311,6777010145087750772
B,C,10189,10313,-4769786024138530290
A,B,10198,10313,5560108784044954336
A,B,10250,10313,-6273549468500442266
A,B,10245,10313,-6175821615955097487
A,B,10251,10313,-2805959384656722289
A,B,10245,10313,9198530893143907273
B,C,10236,10313,-3489760783175714077
B,C,10238,10313,-3601236334863205461
B,C,10199,10315,-791918708923499483
B,C,10201,10315,7458788219895679494
B,C,10217,10315,2694184068793076514
A,B,10239,10315,-8493684439967311719
B,C,10191,10315,3240562054037799948
A,B,10244,10315,7851113446715102115
B,C,10229,10315,-6643937998329471907
B,C,10231,10315,-7158696710124693588
A,B,10241,10315,2820213779911800222
A,B,10217,10315,5720068722650515883
B,C,10215,10315,-8854520878848370109
B,C,10195,10315,5832565884046683259
B,C,10236,10315,-3429168312973656230
B,C,10213,10315,-4676100276591869878
B,C,10236,10315,-219177606549551043
B,C,10231,10317,-6946659872427028489
B,C,10195,10317,8881247641125315003
A,B,10245,10317,-3061832932294262178
B,C,10305,10317,-6769759803078463100
A,B,10203,10317,372805255420264397
B,C,10207,10317,-8623590130914680773
B,C,10197,10317,1249982852122755526
B,C,10238,10319,-207021461637674124
A,B,10203,10319,2901490766475094534
B,C,10225,10319,-510634353411193230
A,B,10197,10320,5826451692000580501
B,C,10203,10320,-9072196569858452789
A,B,10197,10320,-8203926684961438066
A,B,10251,10320,-8738402340597741367
B,C,10238,10320,-1380995511913816521
B,C,10240,10322,-7448481694155648330
A,B,10184,10322,-7839385328702744544
B,C,10236,10322,-7384055778521256592
A,B,10235,10322,-58296308878783770
B,C,10215,10322,-7507024656554359688
A,C,10117,10322,-4283334204452446331
B,C,10236,10322,7223650114885435511
A,B,10257,10322,2481009717013182052
B,C,10231,10322,1608101187521580292
A,B,10203,10322,-6188528516891895347
A,B,10209,10322,-7054175027403647893
B,C,10236,10324,8388228266708518938
A,C,10112,10324,-1798553946812562542
A,C,10073,10324,-6461843222581082536
B,C,10217,10326,3716049342088551961
A,B,10251,10326,2817966144412988961
B,C,10223,10326,-612189225977618883
B,C,10238,10326,-7848825440393829012
B,C,10233,10326,-3522732152337610391
A,B,10257,10326,379897126962273386
A,B,10245,10326,1365448940622426163
B,C,10223,10326,3376045024814242448
A,B,10233,10328,-9087395141730293011
A,B,10251,10328,-4300093363763961661
A,B,10215,10328,6563932820359566614
A,B,10257,10328,5617467197916504444
A,B,10221,10328,6186050357326109736
B,C,10326,10328,-907421946383078229
B,C,10219,10328,-6531471384788717257
B,C,10233,10328,-3640880972048438346
B,C,10180,10328,5197597691172848110
B,C,10225,10330,2492946873609052758
B,C,10326,10330,-220661191395209753
B,C,10238,10330,1330061695315974130
B,C,10213,10330,3411675302002477243
B,C,10223,10330,-4676450740324740640
B,C,10203,10330,-4873755578181374364
A,B,10211,10330,-5462152334261473251
A,B,10209,10330,-1063753667726561251
A,B,10251,10330,-798900597976291582
B,C,10182,10330,-7091647103467252968
A,B,10215,10332,-3902020335570045357
B,C,10139,10332,-3263474442407126701
A,B,10193,10332,2625978654941346656
B,C,10195,10334,-2029582566311218034
B,C,10233,10334,-1030545560333066031
A,B,10223,10334,-3426587566437246404
B,C,10238,10334,6056731752870828553
B,C,10227,10334,4131961170239342502
A,B,10245,10334,8875986219283472992
B,C,10197,10334,-2703036753543383071
A,B,10209,10334,-8100312291047570714
B,C,10213,10336,-5548534504041273359
B,C,10332,10338,3411675302002477243
B,C,10182,10338,-8734423636807290445
B,C,10330,10338,7706656726007789272
A,B,10251,10338,7411010110371091600
B,C,10199,10340,7778980524950675868
A,B,10247,10340,5564251936970440082
A,B,10251,10340,-4776432223046374266
B,C,10322,10340,-207021461637674124
B,C,10211,10340,-1561683511708867362
B,C,10236,10340,-2381058924623733542
A,B,9953,10340,1816318570120837267
B,C,10205,10340,-5377674759409506115
B,C,10225,10340,-5603558165231461126
B,C,10229,10340,4891066732189911118
B,C,10324,10340,-8318569401862255513
B,C,10215,10340,-6783744424590257264
B,C,10229,10340,-941260082857034065
B,C,10217,10340,-4419154794856599630
B,C,10336,10342,-2029582566311218034
B,C,10332,10342,-9072196569858452789
B,C,10225,10344,-6338941329638358377
A,B,10233,10344,6546764372369310394
B,C,10240,10344,-5016658985121648997
A,B,10190,10344,-7186281379869651254
B,C,10225,10344,4407359874605444882
A,B,10209,10344,-7144864460212672483
A,B,10251,10344,-6680030544659482330
B,C,10160,10346,-572744347729930054
A,B,10227,10348,8292465479222955721
A,B,10221,10348,446442532360403526
B,C,10344,10348,5121261063675759318
B,C,10240,10348,3925754966372335441
B,C,10344,10350,-4676100276591869878
B,C,10223,10350,5072546727948897323
A,B,10221,10350,-8596723133455639454
B,C,10229,10350,-8371366717826698646
B,C,10231,10352,-3373302996263855794
B,C,10225,10354,-9064276903146090500
B,C,10207,10354,-2723346066764053889
B,C,10236,10356,-3355866378656558281
A,C,10083,10356,-5058457309693784877
B,C,10238,10358,-7186445390318894412
B,C,10242,10358,8261433840960907576
B,C,10231,10358,3261760660043259405
A,B,10251,10358,493687320486601802
B,C,10354,10358,-941260082857034065
A,B,10192,10358,-2115154438696316536
A,B,10146,10360,-2648040308013964644
B,C,10170,10360,-2230119959888594107
A,C,10093,10360,2906512511991298665
B,C,10182,10360,-4558079921763273134
B,C,10233,10362,646110838117289099
B,C,10182,10364,-1902519422944552229
B,C,10233,10364,-3768782825502964887
A,B,10199,10367,-6725077943712714150
B,C,10186,10367,601233131100265020
B,C,10365,10367,-3522732152337610391
B,C,10219,10369,6018205292954561574
B,C,10231,10369,5329554202056584310
A,B,10250,10369,-2619640378282628758
A,C,10006,10369,6189104042081841894
A,C,10117,10369,6779231949079266533
A,C,10042,10369,6336763870139411141
B,C,10184,10369,3745059330282378765
B,C,10191,10371,3065604891179072412
B,C,10334,10373,2477105486766662307
A,C,10119,10373,8213872300375010732
B,C,10197,10388,-297948273501441878
B,C,10365,10433,8502264487475186117
B,C,10344,10433,6546764372369310394
B,C,10315,10435,-5221927072571454651
B,C,10336,10437,-1033389824671938034
B,C,10358,10437,-8493684439967311719
B,C,10375,10437,-6680030544659482330
B,C,10369,10437,50839945370985838
B,C,10322,10440,2901490766475094534
B,C,10348,10440,8292465479222955721
B,C,10365,10440,8789640395630015897
B,C,10367,10442,-798900597976291582
B,C,10362,10444,-9108535334390306759
A,C,10222,10444,399102387770984862
B,C,10352,10444,9198530893143907273
B,C,10276,10444,1216280109412430737
B,C,10320,10444,958426309192940377
B,C,10352,10444,-8738402340597741367
B,C,10334,10444,3192438564065304958
B,C,10322,10444,-6188528516891895347
B,C,10307,10444,-3214496784957894421
B,C,10358,10446,-529677048791354001
B,C,10364,10446,2618011937540679664
B,C,10365,10446,584964963167761221
A,C,10173,10446,-4742378364391989356
B,C,10332,10446,5134004156280003950
B,C,10320,10446,133987847219028932
B,C,10334,10446,-3426587566437246404
B,C,10373,10446,379897126962273386
B,C,10369,10446,2820213779911800222
B,C,10369,10448,2481009717013182052
B,C,10369,10448,399097387622984454
B,C,10358,10448,-2199246058537484425
B,C,10340,10448,2183531017879500175
A,C,10209,10448,7661359836530169590
B,C,10367,10448,7033840989155810721
B,C,10354,10448,-2805959384656722289
B,C,10373,10448,-8475250172545154940
B,C,10332,10448,-3902020335570045357
B,C,10375,10450,-4157661139890202117
B,C,10448,10450,5337411394908359619
B,C,10369,10452,-7303938968003505162
B,C,10330,10452,-5462152334261473251
B,C,10365,10452,8875986219283472992
A,C,10187,10452,7726160963771074519
B,C,10377,10452,1357976580710136849
B,C,10330,10452,-1063753667726561251
B,C,10344,10452,-4507779621031087224
B,C,10377,10452,-5886044088614165098
B,C,10336,10455,593909358867928863
B,C,10373,10455,2822143369959533113
B,C,10328,10455,5379813126328272358
A,C,10187,10455,1300573455627449228
B,C,10367,10457,-1557594236642520029
B,C,10360,10457,7730211904425185225
B,C,10313,10457,2975317818572291692
B,C,10356,10457,-5309016718234533410
B,C,10332,10457,4113934211020081265
A,B,10408,10457,-3158670808975516727
B,C,10324,10459,-7839385328702744544
B,C,10373,10459,-4300093363763961661
B,C,10303,10459,1415824300035440490
A,B,10407,10459,-7428089903262837944
B,C,10457,10459,-7665947827021770844
B,C,10369,10459,2817966144412988961
B,C,10221,10459,-5132544390400411291
A,B,10378,10461,-3480781371018684828
B,C,10352,10461,-4776432223046374266
B,C,10364,10461,3253357452455673289
B,C,10371,10461,-494171016403692766
A,B,10378,10461,5109558268188865778
A,B,10407,10461,-3696821110926461330
A,B,10359,10461,-1409871615683310650
B,C,10340,10461,3932770663626213243
B,C,10367,10461,-6725077943712714150
B,C,10369,10461,-6273549468500442266
B,C,10362,10461,7918069462943527650
B,C,10344,10461,-3737671050924635900
B,C,10328,10461,6563932820359566614
A,B,10401,10461,-3837874320634230376
A,B,10359,10463,-5747799402204109449
A,B,10402,10463,7768011413813954480
A,B,10407,10463,-8838266888405202704
A,C,10228,10463,4370809980348858984
B,C,10326,10463,-2833781434750858200
A,B,10274,10463,-3984131435804038613
A,B,10390,10463,6682856998286323069
B,C,10454,10463,-4157661139890202117
B,C,10252,10465,-33352863672952867
A,B,10400,10465,-5034603889749922411
B,C,10313,10465,721630195926082092
B,C,10369,10465,-6296835804505938134
A,B,10342,10465,-1325566865120609946
A,B,10408,10467,-1592357243540563675
A,B,10408,10467,3650141640732906935
A,B,10389,10467,-8758647360188273009
A,B,10391,10467,-28699025645356217
B,C,10332,10467,-1276460354396291
B,C,10334,10467,-8100312291047570714
B,C,10367,10469,6586896898478782169
B,C,10348,10469,-2623155444209145097
B,C,10330,10469,9216043792055736840
A,B,10408,10469,-4802239047965409769
A,B,10335,10469,-2631062720619571708
A,B,10401,10469,3124106816936067681
A,B,10402,10469,7892222651441331461
A,B,10407,10469,-5921171510771174383
B,C,10367,10471,4815661703160257285
B,C,10334,10471,-3317248002197677716
A,B,10409,10473,-6374336546995096474
A,B,10401,10473,3387276290580308432
A,B,10348,10473,4880021997366957526
B,C,10461,10473,-7124078121897208841
B,C,10344,10473,-7144864460212672483
A,B,10401,10473,-5635888024055273175
A,C,10222,10473,-7840664351531308421
A,B,10384,10473,706686302727501532
A,B,10402,10473,-4679981343673948040
A,B,10408,10473,2992047835375981888
A,B,10402,10473,1247243519411079334
A,B,10408,10473,-256212552812648473
A,B,10402,10475,-194246775166042203
A,B,10408,10475,-3965662534994107676
A,B,10407,10475,-76904984238026385
B,C,10369,10475,6503199367435089311
A,B,10408,10475,-5134870786248828487
A,B,10413,10475,4502663543931053159
A,B,10343,10475,6094618281695694000
B,C,10381,10475,2391443841042629685
A,B,10400,10475,-1074215602152541080
A,B,10394,10477,-7912503293430914971
A,B,10384,10477,526252447053319415
A,B,10365,10477,5861037554763600641
A,B,10401,10477,5608716606133200446
A,C,10186,10477,-249729224850353828
B,C,10356,10477,-7945046163243789560
B,C,10360,10477,-1334025163996452676
A,B,10408,10477,261171731875506338
A,B,10402,10477,-683555843956286097
A,B,10388,10477,-5475386369328102212
A,B,10367,10477,-1791408023977794813
A,C,10179,10477,584301284970541709
B,C,10446,10477,-6680030544659482330
A,B,10406,10479,3764105129852195482
B,C,10358,10479,1837201367306147969
B,C,10356,10479,2837073498216811358
A,B,10408,10479,-2045724364074990151
B,C,10365,10479,-46391877552267172
A,B,10361,10479,-2494124071702385888
B,C,10469,10481,2820213779911800222
B,C,10301,10481,-4372181755499610433
A,B,10408,10481,-4670012304997026382
B,C,10369,10481,5564251936970440082
B,C,10369,10481,-6798468741117454038
B,C,10373,10481,-8849840335687133098
A,B,10403,10481,-2768192178544744282
A,B,10402,10481,8511022705452618365
B,C,10358,10481,-8183055376083273326
A,B,10402,10483,-16623287694624567
A,B,10365,10483,1958503504313278549
A,B,10408,10483,8091753567100623276
A,B,10397,10483,-6271104957389644222
B,C,10285,10483,-3356311309404735413
B,C,10354,10483,-1656163044755103450
B,C,10481,10483,2391443841042629685
A,B,10407,10485,2307478625474301332
B,C,10256,10485,-4862909937899574387
B,C,10360,10485,-4899562931120457867
A,B,10400,10485,7576877141496318956
B,C,10373,10487,5617467197916504444
A,B,10372,10487,7367051527655021292
B,C,10362,10487,3612040354958644531
A,B,10348,10487,-252632619925155368
B,C,10322,10487,-58296308878783770
B,C,10360,10487,-2648040308013964644
A,B,10402,10489,3762102291874016376
A,B,10402,10489,4355161470917471481
A,B,10372,10489,-7355811088181578695
B,C,10369,10489,-2619640378282628758
A,C,10191,10489,-4230291409820674959
A,C,10245,10489,-4837896353311936225
B,C,10369,10489,-9189120757753145274
A,B,10402,10489,-3927867987053167194
A,C,10221,10491,-2795428449587480957
A,B,10413,10491,4145311795361274393
A,B,10406,10491,1772978421609769335
B,C,10487,10491,-6210237014362504934
A,B,10403,10491,-7272042622515218359
A,B,10403,10491,7541387874605936909
B,C,10367,10491,2561997979914037120
B,C,10307,10493,-3074174601778540476
A,B,10221,10493,-5941004238315033068
A,C,10173,10493,8771352104830833914
A,B,10377,10493,4443161497156558179
A,B,10390,10493,-4395432051442115505
A,B,10408,10493,426695396255751265
B,C,10315,10493,8056649956740829983
A,B,10407,10495,3607214475616543908
A,B,10402,10495,7820334754039780950
B,C,10491,10495,3612040354958644531
A,B,10373,10495,-3714327947609447169
A,B,10406,10495,9001775490349043819
A,B,10366,10497,7323116604288868368
B,C,10326,10497,346606283247272109
A,B,10394,10497,2811925199993215417
B,C,10485,10497,-8849840335687133098
A,B,10379,10497,-8513020574478844637
B,C,10334,10498,2625978654941346656
B,C,10498,10500,7730211904425185225
A,B,10413,10500,-1662158621531873542
A,B,10402,10500,-3106492955815936337
A,B,10397,10500,-1669529748380287494
A,C,10245,10500,1793552834887212609
A,B,10396,10500,-5238627075490101487
A,B,10397,10500,-7180716317366414483
B,C,10369,10502,3893294429638990661
B,C,10334,10502,561702572953012057
A,B,10412,10504,-2722357485053498015
A,B,10395,10504,-6389972820696895471
A,B,10396,10504,6061325428527731500
A,B,10349,10506,261927658286686192
A,B,10390,10506,734599479585643928
A,B,10402,10508,8147535959623792483
A,B,10402,10508,2499732685611658513
B,C,10450,10508,2481009717013182052
A,B,10414,10510,553850860661141387
A,B,10403,10510,5655077288932611360
B,C,10369,10510,5826451692000580501
A,B,10402,10510,5058449443296438251
A,C,10245,10512,-53262163833238943
A,B,10395,10512,6839995659052740658
A,B,10407,10514,-4675060455218701152
A,C,10192,10514,5687460087766713852
A,B,10407,10514,-2860202509884937570
B,C,10348,10514,-5544418686862925159
A,B,10382,10514,-5377181682786119796
A,B,10403,10516,7779349949846267736
A,B,10385,10516,-5338233934127557710
B,C,10328,10516,6186050357326109736
A,B,10383,10518,2436064123354612086
A,B,10396,10518,-6023147852217854089
A,B,10390,10518,2447930364364217295
A,B,10379,10520,931224349008727830
A,B,10407,10522,-7879698388414829195
A,B,10409,10528,7055796767198194591
A,B,10545,10595,-8985491689149059973
B,C,10524,10600,-3774926272352078922
B,C,10516,10600,-683555843956286097
A,B,10534,10602,1765309710564619090
B,C,10526,10604,-4670012304997026382
B,C,10483,10606,1958503504313278549
A,B,10540,10610,1340560491398724689
A,B,10546,10614,4502275762240259192
B,C,10522,10614,369317120203932777
B,C,10526,10616,-4374988264764231872
B,C,10497,10624,-8513020574478844637
A,B,10466,10630,4848051146068906522
B,C,10526,10635,3762102291874016376
A,B,10470,10653,-6262980520893958417
A,B,10666,10727,-8512924643665239907
A,B,10673,10727,-3603689708322479387
B,C,10661,10727,-8985491689149059973
B,C,10665,10727,769863074371398572
A,B,10602,10731,278785671270633650
A,B,10673,10735,4791634310441285837
A,C,10541,10739,1442989598024129654
B,C,10641,10739,3085622270724308086
B,C,10649,10739,1765309710564619090
A,B,10671,10741,4966020673260627726
A,B,10662,10741,3578866536072528886
B,C,10671,10741,4502275762240259192
A,B,10678,10743,5690542032591299156
A,B,10672,10747,-5471167528799790272
A,B,10630,10751,-3784492792747687912
B,C,10747,10751,-8985491689149059973
B,C,10663,10751,1340560491398724689
A,B,10637,10753,812875947794485994
A,B,10650,10753,-5302611018878275460
A,B,10637,10757,2313842186625693132
A,C,10541,10757,2973159127964902632
B,C,10651,10772,-7122207593779887995
A,B,10667,10778,-5249681719440795328
A,B,10665,10784,8587270327749019891
A,B,10632,10788,3924142023915596634
B,C,10643,10796,4848051146068906522
B,C,10776,10802,1340560491398724689
B,C,10774,10847,4791634310441285837
A,B,10797,10864,1251212496564972589
